data_publicada,titulo_publicado,url,nome_arquivo,responsavel,passagem_1,passagem_2,passagem_3,passagem_4,passagem_5,qtde_tokens_pass_1,qtde_tokens_pass_2,qtde_tokens_pass_3,qtde_tokens_pass_4,qtde_tokens_pass_5,qtde_total_tokens
2023-07-25,131-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/CB/D1/68/10/61E898109EBF7498DC0D8AA8/OC 131-2023 PRE Retificação - Alteração Planej Implementação Market Data Binário (Binary UMDF)(PT).pdf,2023-07-25|131-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-25,129-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/72/E6/D9/25/77D898109EBF7498DC0D8AA8/OC 129-2023 PRE Tratamento das carteiras de índices B3 - OPA da Alliança Saúde e Particip S.A. (PT).pdf,2023-07-25|129-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-25,130-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/1D/31/22/A8/11E898109EBF7498DC0D8AA8/OC 130-2023 PRE Realocação de Limites Entre Mercados - SEQL3 (PT).pdf,2023-07-25|130-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-20,009-2023-VNC-Ofício Circular,https://www.b3.com.br/data/files/BE/93/26/79/8E4798101DBF7498AC094EA8/OC 009-2023-VNC Alteração do Cronograma de Implementação do Market Data Binário (Binary UMDF)_PT.pdf,2023-07-20|009-2023-VNC-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-20,003-2023-VPE-Ofício Circular,https://www.b3.com.br/data/files/AD/55/3F/2B/4C4798101DBF7498AC094EA8/OC 003-2023-VPE Portabilidade de Investimentos  Valores Mobiliários de mesma titularidade_PT.pdf,2023-07-20|003-2023-VPE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-20,008-2023-VNC-Ofício Circular,https://www.b3.com.br/data/files/3D/31/E0/2F/5D4798101DBF7498AC094EA8/OC 008-2023-VNC Boa Vista_PT.pdf,2023-07-20|008-2023-VNC-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-20,010-2023-VPC-Ofício Circular,https://www.b3.com.br/data/files/4D/93/7D/AA/8A4798101DBF7498AC094EA8/OC 010-2023-VPC Atualização do Roteiro do Programa de Qualificação Operacional_REVISADO.pdf,2023-07-20|010-2023-VPC-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-20,011-2023-VPC-Ofício Circular,https://www.b3.com.br/data/files/A2/F2/B1/F9/205798101DBF7498AC094EA8/OC 011-2023-VPC Alterações apreçamento do DAP vf revMC3_REVISADO.pdf,2023-07-20|011-2023-VPC-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-18,007-2023-VNC-Ofício Circular,https://www.b3.com.br/data/files/18/57/98/6A/33A698101DBF7498AC094EA8/OC 007-2023-VNC Alteração MARISCO_20230718_PT.pdf,2023-07-18|007-2023-VNC-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-18,006-2023-VNC-Ofício Circular,https://www.b3.com.br/data/files/77/F4/B1/22/A2A698101DBF7498AC094EA8/OC 006-2023-VNC Repasse intermediação_PT.pdf,2023-07-18|006-2023-VNC-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-18,001-2023-VPE-Ofício Circular,https://www.b3.com.br/data/files/C0/D0/1D/04/DCA698101DBF7498AC094EA8/OC 001-2023-VPE Gravame sobre Valores Mobiliários Registrados_PT.pdf,2023-07-18|001-2023-VPE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-18,012-2023-VPE-Comunicado Externo,https://www.b3.com.br/data/files/60/62/10/C7/52A698101DBF7498AC094EA8/CE 012-2023-VPE Contingência programada LDL0005 - Balcão B3_PT.pdf,2023-07-18|012-2023-VPE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-07-17,007-2023-VPC-Ofício Circular,https://www.b3.com.br/data/files/A0/B4/42/02/BB5698101DBF7498AC094EA8/OC 007-2023-VPC Ofício Circular - Tarifação Trademate - Balcão B3.pdf,2023-07-17|007-2023-VPC-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-13,123-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/94/45/A1/42/13F498109EBF7498DC0D8AA8/OC 123-2023 PRE Manual de Acesso B3 - Ativo Financeiro Desvinculado  (PT).pdf,2023-07-13|123-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-13,036-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/88/91/ED/BA/FB0598101DBF7498AC094EA8/CE 036-2023-VPC Comunicado Externo_Sessão Simulada de Negociação  Trademate B3.pdf,2023-07-13|036-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-07-13,126-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/67/E1/26/49/890598109EBF7498DC0D8AA8/OC 126-2023 PRE Lançamento Line 5.0 Afinidade e Desativação das Centrais de Risco Dedicadas (PT).pdf,2023-07-13|126-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-11,121-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/08/E2/A1/87/2464981095CB8988DC0D8AA8/OC 121-2023 PRE RCB 10GB (PT).pdf,2023-07-11|121-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-11,120-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/97/64/AB/1E/2A54981095CB8988DC0D8AA8/OC 120-2023 PRE Novo Fluxo - Carta de Circularização (PT).pdf,2023-07-11|120-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-11,065-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/37/13/FA/24/85549810C7AB8988AC094EA8/CE 065-2023-VNC Revisão dos parâmetros para os Túneis de Negociação_202307_PT.pdf,2023-07-11|065-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-07-10,064-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/FA/91/29/DF/A3149810C7AB8988AC094EA8/CE 064-2023-VNC Alteração do tamanho mínimo para registro de ofertas diretas - Aumento_202307_PT.pdf,2023-07-10|064-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-07-06,033-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/84/E0/0C/0B/7AB29810C7AB8988AC094EA8/CE 033-2023-VPC Início vigência grade_Postergação de extensão de efeitos_vf.pdf,2023-07-06|033-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-07-06,117-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/03/26/47/E9/4CC2981095CB8988DC0D8AA8/OC 117-2023 PRE Lançamento Market Data SBE (Port).pdf,2023-07-06|117-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-06,118-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/42/54/81/05/EEC2981095CB8988DC0D8AA8/OC 118-2023 PRE Realocação de Limites Entre Mercados - MRVE3 (PT).pdf,2023-07-06|118-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-07-04,032-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/B0/C1/79/65/EC229810C7AB8988AC094EA8/CE 032-2023-VPC Novo subsistema negociação de renda fixa B3 Lançamento da negociação de Títulos Públicos Federais.pdf,2023-07-04|032-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-29,011-2023-VPE-Comunicado Externo,https://www.b3.com.br/data/files/70/A0/AE/E3/BE809810C7AB8988AC094EA8/CE 011-2023-VPE Plataforma NoMe_Calendário das Versões 2º Semestre_2023.pdf,2023-06-29|011-2023-VPE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-29,062-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/93/B6/A2/80/1C809810C7AB8988AC094EA8/CE 062-2023-VNC Gateway de Negociação Binário - Início da produção paralela_PT.pdf,2023-06-29|062-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-29,063-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/EC/87/2C/36/7C809810C7AB8988AC094EA8/CE 063-2023-VNC Atualização Especificação EntryPoint Cancel on Behalf_PT.pdf,2023-06-29|063-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-29,114-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/01/65/2B/82/7880981095CB8988DC0D8AA8/OC 114-2023 PRE Portabilidade de Investimentos -Projeto de Modernização da Transferência... (PT).pdf,2023-06-29|114-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-27,105-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/DD/F6/42/87/1FCF881095CB8988DC0D8AA8/OC 105-2023 PRE Contratos Futuros de Índices (PT).pdf,2023-06-27|105-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-27,103-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/FB/74/C3/F2/0ECF881095CB8988DC0D8AA8/OC 103-2023 PRE Alterações Manual de Acesso - IPCA (PT).pdf,2023-06-27|103-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-27,104-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/5E/12/30/18/8ECF881095CB8988DC0D8AA8/OC 104-2023 PRE Novos Gravames (PT).pdf,2023-06-27|104-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-27,060-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/43/43/F3/C8/3CDF8810C7AB8988AC094EA8/CE 060-2023-VNC XP Modal_PT.pdf,2023-06-27|060-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-27,109-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/4D/31/41/4B/C8EF881095CB8988DC0D8AA8/OC 109-2023 PRE  Contraparte Genérica Voice (PT)docx.pdf,2023-06-27|109-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-27,110-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/3B/65/E4/9A/29EF881095CB8988DC0D8AA8/OC 110-2023 PRE  EDS - Programa de Isenção broker_(PT).pdf,2023-06-27|110-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-22,102-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/BD/D6/7D/37/015E881095CB8988DC0D8AA8/OC 102-2023 PRE Market Data B3 – Revisão geral da Política Comercial B3 (PT).pdf,2023-06-22|102-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-22,101-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/82/C5/16/CC/153E881095CB8988DC0D8AA8/OC 101-2023 PRE Tratamento das carteiras de índices da B3 em virtude de OPA Fertilizantes Heringer S.A. (PT).pdf,2023-06-22|101-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-20,009-2023-VPE-Comunicado Externo,https://www.b3.com.br/data/files/CA/B0/8C/45/53AD8810C7AB8988AC094EA8/CE 009-2023-VPE Processamento_Tesouro Direto_PT.pdf,2023-06-20|009-2023-VPE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-20,012-2023-PRE-Comunicado Externo,https://www.b3.com.br/data/files/27/83/B9/2A/B9AD881095CB8988DC0D8AA8/CE 012-2023 PRE + ANEXO – Novos Catálogos BSM de (i) Normas de Supervisão e (ii) Notas de Orientação (PT).pdf,2023-06-20|012-2023-PRE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-20,013-2023-PRE-Comunicado Externo,https://www.b3.com.br/data/files/3F/A3/49/AD/E9AD881095CB8988DC0D8AA8/CE 013-2023 PRE + ANEXO – ref. Reformulação do Canal de Denúncias da BSM (PT).pdf,2023-06-20|013-2023-PRE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-20,014-2023-PRE-Comunicado Externo,https://www.b3.com.br/data/files/4C/44/A9/66/2AAD881095CB8988DC0D8AA8/CE 014-2023 PRE + ANEXO – ref. Novo Canal de Sugestões BSM (PT).pdf,2023-06-20|014-2023-PRE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-20,055-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/DF/F0/96/B0/83AD8810C7AB8988AC094EA8/CE 055-2023-VNC Atualização de Material de Apoio - Market Data Binário_PT.pdf,2023-06-20|055-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-20,057-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/4D/E1/6D/FF/E3AD8810C7AB8988AC094EA8/CE 057-2023-VNC Nova versão da ePUMA – Novos campos para diretos e melhorias_PT.pdf,2023-06-20|057-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-20,058-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/34/A2/88/09/34AD8810C7AB8988AC094EA8/CE 058-2023-VNC Janela de Entrega de Ativos Diluida_Certificação_PT.pdf,2023-06-20|058-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-20,099-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/D6/B1/12/C5/9F9D881095CB8988DC0D8AA8/OC 099-2023 PRE Prorrogacao_isencao_desligamento_DW_dashboards (PT).pdf,2023-06-20|099-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-16,096-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/2D/25/50/43/6B5C881095CB8988DC0D8AA8/OC 096-2023-PRE Tratamento de Posições Empréstimo de Ativos  Posições de Recompra de IBG Eletrônica S.A.(PT).pdf,2023-06-16|096-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-15,054-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/CF/B7/4F/2C/A21C8810C7AB8988AC094EA8/CE 054-2023-VNC CVA Consulta de Previsão de Falhas.pdf,2023-06-15|054-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-15,030-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/71/A1/D5/8F/3F0C8810C7AB8988AC094EA8/CE 030-2023-VPC Implementação Termo Multiclasses e Descontinuação T. de Commodities_vf.pdf,2023-06-15|030-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-15,094-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/23/E4/3A/07/F40C881095CB8988DC0D8AA8/OC 094-2023 PRE Tratamento das Carteiras de Índices da B3 em virtude da OPA de Alpargatas S.A. (PT).pdf,2023-06-15|094-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-15,095-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/8E/62/82/B6/131C881095CB8988DC0D8AA8/OC 095-2023 PRE  Realocação de Limites Entre Mercados - EZTC3 e MRFG3 (PT).pdf,2023-06-15|095-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-13,093-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/B6/E6/0E/DD/F36B881095CB8988DC0D8AA8/OC 093-2023 PRE Programa Formador Mercado Hang Seng 2023 (PT).pdf,2023-06-13|093-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-13,092-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/74/51/FA/47/385B881095CB8988DC0D8AA8/OC 092-2023 PRE Revogação Parcial do Ofício Circular 058-2002-DG ref. Taxas Referenciais(PT).pdf,2023-06-13|092-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-13,091-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/C6/F7/CB/3B/2B4B881095CB8988DC0D8AA8/OC 091-2023-PRE Conta Máster – Cadastro de Contas e Vínculos (PT).pdf,2023-06-13|091-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-13,051-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/3D/04/6F/CC/765B8810C7AB8988AC094EA8/CE 051-2023-VNC Revogando_060_2014e155_2013_PT.pdf,2023-06-13|051-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-06,028-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/13/16/6A/12/0B298810A1E6D588AC094EA8/CE 028-2023-VPC Tunel_Negocios_CRI_CRA_CFF_vfinal.pdf,2023-06-06|028-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-06,029-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/0C/D6/44/A0/2B298810A1E6D588AC094EA8/CE 029-2023-VPC Extensão de Efeitos de Contrato Recebíveis__vfinal.pdf,2023-06-06|029-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-06-06,090-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/2C/B2/61/3D/AD198810779C3088DC0D8AA8/OC 090-2023 PRE Captura de Negócios em Bloco na Câmara B3 (PT).pdf,2023-06-06|090-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-05,088-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/60/65/4B/9A/69D88810779C3088DC0D8AA8/OC 088-2023 PRE  Realocação de Limites Entre Mercados - MDIA3 (PT).pdf,2023-06-05|088-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-06-01,087-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/1C/15/67/1B/86878810A1E6D588AC094EA8/OC 087-2023 PRE Lançamento Line Afinidade (tranches 2 e 3) e Desativação das Centrais de Risco ...(PT).pdf,2023-06-01|087-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-05-30,086-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/42/72/42/45/71E68810A1E6D588AC094EA8/OC 086-2023 PRE Política de Controle de Mensagens de Negociação da B3 (PT).pdf,2023-05-30|086-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-05-30,084-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/D5/33/70/BD/E8D68810A1E6D588AC094EA8/OC 084-2023-PRE Novo controle de monitoramento de não conformidades (PT).pdf,2023-05-30|084-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-05-26,026-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/C6/75/FA/D7/B2A5881036DB3088AC094EA8/CE 026-2023-VPC Postergação - Derivativos-vf.pdf,2023-05-26|026-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-05-25,080-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/2D/96/FB/74/65358810779C3088DC0D8AA8/OC 080-2023 PRE Alteração de cotas de FII e FIP elegíveis ao empréstimo (PT).pdf,2023-05-25|080-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-05-25,010-2023-PRE-Comunicado Externo,https://www.b3.com.br/data/files/BC/36/CF/70/AB458810779C3088DC0D8AA8/CE 010-2023 PRE + ANEXO - ref. CE-BSM-10-2023_Manual de Layout_(PT).pdf,2023-05-25|010-2023-PRE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-05-25,025-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/A8/17/54/DA/7445881036DB3088AC094EA8/CE 025-2023-VPC Alteração Curvas Forward Cálculo do Preço de Ajuste Marcação Contratos Futuros Taxas de Câmbio RefDólares Reais_REVISADO.pdf,2023-05-25|025-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-05-25,083-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/B4/83/41/09/2B458810779C3088DC0D8AA8/OC 083-2023 PRE  Lançamento Line Afinidade e Desativação das Centrais de Risco Dedicadas (PT).pdf,2023-05-25|083-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-05-25,082-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/B6/F1/0F/1D/A4458810779C3088DC0D8AA8/OC 082-2023 PRE Alterações na Política de Tarifação para Derivativos Listados e Nova Versão...  Book (PT).pdf,2023-05-25|082-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-05-23,079-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/42/D4/58/23/7BA48810779C3088DC0D8AA8/OC 079-2023 PRE Atualização dos critérios elegibilidade empréstimo de FIIs (PT).pdf,2023-05-23|079-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-05-23,023-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/8B/16/7D/8A/8E94881036DB3088AC094EA8/CE 023-2023-VPC Alteração casas decimais EDS - versão limpa.pdf,2023-05-23|023-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-05-23,007-2023-VPE-Comunicado Externo,https://www.b3.com.br/data/files/EB/16/9E/3A/47A4881036DB3088AC094EA8/CE 007-2023-VPE Disponibilização arquivo retorno ao PTAC Escrituradores Central Depositária de Renda Variável.pdf,2023-05-23|007-2023-VPE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-05-18,044-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/57/E1/AE/89/8603881036DB3088AC094EA8/CE 044-2023-VNC Atualização de Material de Apoio - Market Data Binário_PT.pdf,2023-05-18|044-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-05-18,076-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/BC/45/3C/A0/5A038810779C3088DC0D8AA8/OC 076-2023 PRE Disponibilização Preços Legs no Execution Report para as Rolagens ...DR1  WD1 e IR1  WI1 (PT).pdf,2023-05-18|076-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
